1901,regular,1901-10-11T00:00:00.000Z,@Drake,Iowa,6-5,Drake,1.25295,72.30295
1901,regular,1901-10-12T00:00:00.000Z,@Boston College,Boston College,0-6,Bates College,1.2158249999999997,67.406925
1901,regular,1901-10-12T00:00:00.000Z,@Boston College,Bates College,6-0,Boston College,1.2158249999999997,70.680325
1901,regular,1901-10-12T00:00:00.000Z,@Colby,Colby,12-0,Bowdoin,0.7349999999999994,69.79
1901,regular,1901-10-12T00:00:00.000Z,@Colby,Bowdoin,0-12,Colby,0.7349999999999994,68.67
1901,regular,1901-10-12T00:00:00.000Z,@Iowa State,Iowa State,0-0,Northern Iowa,0.4934250000000006,70.390825
1901,regular,1901-10-12T00:00:00.000Z,@Iowa State,Northern Iowa,0-0,Iowa State,0.4934250000000006,69.443425
1901,regular,1901-10-12T00:00:00.000Z,@UMass,UMass,6-0,Wesleyan (CT),0.33464124999999856,73.38964125000001
1901,regular,1901-10-12T00:00:00.000Z,@UMass,Wesleyan (CT),0-6,UMass,0.33464124999999856,69.06677124999999
1901,regular,1901-10-12T00:00:00.000Z,@Dartmouth,Dartmouth,22-0,Tufts,0.6510000000000005,73.11325
1901,regular,1901-10-12T00:00:00.000Z,@Dartmouth,Tufts,0-22,Dartmouth,0.6510000000000005,69.15125
1901,regular,1901-10-12T00:00:00.000Z,@Vermont,Vermont,0-12,Middlebury,1.4942499999999996,70.44825
1901,regular,1901-10-12T00:00:00.000Z,@Vermont,Middlebury,12-0,Vermont,1.4942499999999996,71.49425
1901,regular,1901-10-12T00:00:00.000Z,@Illinois,Illinois,21-0,Washington (MO),0.6637779093750005,73.238591846875
1901,regular,1901-10-12T00:00:00.000Z,@Illinois,Washington (MO),0-21,Illinois,0.6637779093750005,69.336222090625
1901,regular,1901-10-12T00:00:00.000Z,@Minnesota,Minnesota,19-0,Nebraska,1.0609331250000011,73.946295625
1901,regular,1901-10-12T00:00:00.000Z,@Minnesota,Nebraska,0-19,Minnesota,1.0609331250000011,71.897316875
1901,regular,1901-10-12T00:00:00.000Z,@Wisconsin,Wisconsin,40-0,Beloit College,1.0918638750000007,73.261021375
1901,regular,1901-10-12T00:00:00.000Z,@Wisconsin,Beloit College,0-40,Wisconsin,1.0918638750000007,71.356386125
1901,regular,1901-10-12T00:00:00.000Z,@Dickinson,Dickinson,6-0,Medico-Chirurgical,0.7146450000000002,70.568195
1901,regular,1901-10-12T00:00:00.000Z,@Dickinson,Medico-Chirurgical,0-6,Dickinson,0.7146450000000002,69.285355
1901,regular,1901-10-12T00:00:00.000Z,@Northwestern,Northwestern,2-0,Notre Dame,0.556656249999999,73.56009375000001
1901,regular,1901-10-12T00:00:00.000Z,@Northwestern,Notre Dame,0-2,Northwestern,0.556656249999999,71.01334374999999
1901,regular,1901-10-12T00:00:00.000Z,@Holy Cross,Holy Cross,14-5,Worcester Polytechnic,0.6754999999999995,70.2205
1901,regular,1901-10-12T00:00:00.000Z,@Holy Cross,Worcester Polytechnic,5-14,Holy Cross,0.6754999999999995,68.6245
1901,regular,1901-10-12T00:00:00.000Z,@Navy,Navy,0-24,Yale,1.6535493749999979,69.651450625
1901,regular,1901-10-12T00:00:00.000Z,@Navy,Yale,24-0,Navy,1.6535493749999979,74.934886875
1901,regular,1901-10-12T00:00:00.000Z,@Cornell College (IA),Cornell College (IA),5-11,Grinnell,0.9878749999999997,68.50637499999999
1901,regular,1901-10-12T00:00:00.000Z,@Cornell College (IA),Grinnell,11-5,Cornell College (IA),0.9878749999999997,73.603375
1901,regular,1901-10-12T00:00:00.000Z,@Army,Army,17-0,Trinity (CT),0.6247500000000009,71.67475
1901,regular,1901-10-12T00:00:00.000Z,@Army,Trinity (CT),0-17,Army,0.6247500000000009,67.59025
1901,regular,1901-10-12T00:00:00.000Z,@Syracuse,Syracuse,0-5,Lafayette,1.5152124999999999,72.3326625
1901,regular,1901-10-12T00:00:00.000Z,@Syracuse,Lafayette,5-0,Syracuse,1.5152124999999999,73.21096250000001
1901,regular,1901-10-12T00:00:00.000Z,@Harvard,Harvard,18-0,Columbia,0.9222825000000021,73.5882325
1901,regular,1901-10-12T00:00:00.000Z,@Harvard,Columbia,0-18,Harvard,0.9222825000000021,70.8922175
1901,regular,1901-10-12T00:00:00.000Z,@Purdue,Purdue,5-5,Chicago,0.16110868737499973,71.62389131262499
1901,regular,1901-10-12T00:00:00.000Z,@Purdue,Chicago,5-5,Purdue,0.16110868737499973,73.335021813625
1901,regular,1901-10-12T00:00:00.000Z,@Carlisle,Carlisle,6-5,Bucknell,0.6769300000000001,71.59888
1901,regular,1901-10-12T00:00:00.000Z,@Carlisle,Bucknell,5-6,Carlisle,0.6769300000000001,70.01432
1901,regular,1901-10-12T00:00:00.000Z,@Williams,Williams,29-0,Colgate,1.1189250000000008,69.609425
1901,regular,1901-10-12T00:00:00.000Z,@Williams,Colgate,0-29,Williams,1.1189250000000008,67.831075
